dataset_id,timestamp,s_pop,o_pop,question,possible_answers,answer,confidence,correct,score,false_answer_flag,idk_flag
2679,2026-01-25 18:55:59,72,155784,What genre is The Blue Aura?,"[""science fiction"", ""SF"", ""scifi"", ""sci Fi"", ""sci-Fi"", ""science-fiction"", ""sci fi"", ""sciencefiction""]",The Blue Aura is a fantasy genre.,0.75,0,-1,1,0
2680,2026-01-25 18:55:59,484,286065,What genre is 30 Minutes?,"[""pop music"", ""pop"", ""Pop""]",Drama,0.95,0,-1,1,0
2681,2026-01-25 18:56:00,125,5612,What genre is 1986?,"[""print news magazine""]",Action/Adventure,0.9,0,-1,1,0
2682,2026-01-25 18:56:01,1959,34061,What genre is Embrace?,"[""hardcore punk"", ""hXc"", ""Punk/HC"", ""hardcore"", ""Hardcore Punk"", ""emo"", ""emotional hardcore"", ""emocore"", ""emo-core"", ""Emo""]",Alternative rock,0.95,0,-1,1,0
2683,2026-01-25 18:56:02,432,5623,What genre is The Anthology?,"[""Chicago blues"", ""Chicago Blues""]",Poetry,0.95,0,-1,1,0
2684,2026-01-25 18:56:03,1305,83910,What genre is Cows?,"[""punk rock"", ""punk"", ""punk music""]",Experimental rock,0.85,0,-1,1,0
2685,2026-01-25 18:56:04,912,49998,What genre is Atlantis no Nazo?,"[""platform game"", ""platformer"", ""Platform video games""]",Action-adventure,0.95,0,-1,1,0
2686,2026-01-25 18:56:05,32153,138822,What genre is Viva la vida or Death and All His Friends?,"[""alternative rock"", ""alternative music"", ""alt-rock"", ""alternative"", ""alt rock"", ""pop/rock"", ""Alternative Rock""]",Alternative rock,0.95,1,1,0,0
2687,2026-01-25 18:56:06,552,68425,What genre is The Well?,"[""film noir""]",Horror,0.9,0,-1,1,0
2688,2026-01-25 18:56:07,115,28275,What genre is Silence?,"[""crime film"", ""crime movie""]",Historical drama,0.95,0,-1,1,0
2689,2026-01-25 18:56:08,2447,41996,What genre is Space Battleship Yamato?,"[""science fiction film"", ""sci-fi film"", ""science fiction movie"", ""sci-fi movie"", ""scifi film"", ""scifi movie"", ""sci fi film"", ""sci fi movie"", ""scifi-film"", ""scifi""]",Science Fiction,0.98,1,1,0,0
2690,2026-01-25 18:56:09,230,61181,What genre is So Little Time?,"[""romance film"", ""romance genre"", ""romantic film""]",Comedy,0.95,0,-1,1,0
2691,2026-01-25 18:56:10,155,34061,What genre is Up Front?,"[""hardcore punk"", ""hXc"", ""Punk/HC"", ""hardcore"", ""Hardcore Punk""]",Jazz,0.9,0,-1,1,0
2692,2026-01-25 18:56:11,437,47889,What genre is Close to Home?,"[""sitcom"", ""situational comedy"", ""situation comedy""]",Drama,0.95,0,-1,1,0
2693,2026-01-25 18:56:12,1205,64579,What genre is I Do?,"[""romantic comedy"", ""romedy"", ""romcom""]",Pop,0.95,0,-1,1,0
2694,2026-01-25 18:56:12,141,286065,What genre is Grape Festival?,"[""alternative rock"", ""alternative music"", ""alt-rock"", ""alternative"", ""alt rock"", ""pop/rock"", ""Alternative Rock"", ""rock music"", ""rock and roll"", ""rock"", ""Rock"", ""techno"", ""techno music"", ""dance music"", ""club music"", ""Dance"", ""pop music"", ""pop"", ""Pop""]",Festival,0.9,0,-1,1,0
2695,2026-01-25 18:56:13,956,13381,What genre is Ice?,"[""disaster film"", ""disaster movie""]",Pop,0.9,0,-1,1,0
2696,2026-01-25 18:56:14,13070,140450,What genre is Beyond?,"[""rock music"", ""rock and roll"", ""rock"", ""Rock""]",Science Fiction,0.95,0,-1,1,0
2697,2026-01-25 18:56:15,801,3051,What genre is Delete Yourself!?,"[""digital hardcore""]",Electronic,0.95,0,-1,1,0
2698,2026-01-25 18:56:16,313,42565,What genre is Royal Journey?,"[""documentary film"", ""documentary movie"", ""doc"", ""film documentary"", ""motion picture documentary"", ""documentary"", ""factual film""]",Adventure,0.85,0,-1,1,0
2699,2026-01-25 18:56:17,25030,106297,What genre is Load?,"[""heavy metal"", ""heavy metal music"", ""Heavy Metal"", ""Metal"", ""Metal music"", ""metal"", ""Heavy Metal Music""]",Heavy Metal,0.9,1,1,0,0
2700,2026-01-25 18:56:18,311,12568,What genre is Treasure Island?,"[""adventure film"", ""adventure movie"", ""adventure""]",Adventure,0.9999,1,1,0,0
2701,2026-01-25 18:56:19,1395,22159,What genre is Haddaway?,"[""Eurodance"", ""Euro-dance"", ""Euro dance""]",Eurodance,0.95,1,1,0,0
2702,2026-01-25 18:56:20,1781,43484,What genre is Tomorrow?,"[""psychedelic rock"", ""acid rock"", ""psy rock"", ""psyrock"", ""psychedelia""]",Pop,0.95,0,-1,1,0
2703,2026-01-25 18:56:20,460,41996,What genre is Earthbound?,"[""science fiction film"", ""sci-fi film"", ""science fiction movie"", ""sci-fi movie"", ""scifi film"", ""scifi movie"", ""sci fi film"", ""sci fi movie"", ""scifi-film"", ""scifi""]",Role-playing game (RPG),0.9999,0,-1,1,0
2704,2026-01-25 18:56:21,18997,41996,What genre is The Host?,"[""thriller"", ""suspense"", ""thriller television program"", ""thriller TV program"", ""thriller television show"", ""thriller TV show"", ""suspense television program"", ""suspense TV program"", ""suspense television show"", ""suspense TV show"", ""science fiction film"", ""sci-fi film"", ""science fiction movie"", ""sci-fi movie"", ""scifi film"", ""scifi movie"", ""sci fi film"", ""sci fi movie"", ""scifi-film"", ""scifi""]",Science Fiction,0.95,1,1,0,0
2705,2026-01-25 18:56:22,119,23465,What genre is Out There?,"[""bebop"", ""jazz bebop"", ""Bebop"", ""bop"", ""rebop""]",Science Fiction,0.95,0,-1,1,0
2706,2026-01-25 18:56:23,269,56485,What genre is Between God?,"[""spaghetti western"", ""Western Spaghetti"", ""Spaghetti-western"", ""Spaguetti-western"", ""Macaroni western"", ""Western europeo"", ""Espagueti western"", ""Western all'italiana"", ""Eurowestern"", ""Spaguetti western"", ""wéstern europeo""]",Science Fiction,0.85,0,-1,1,0
2707,2026-01-25 18:56:24,3685,28521,What genre is Covers?,"[""alternative metal"", ""alt-metal"", ""Alternative Metal""]",Pop,0.85,0,-1,1,0
2708,2026-01-25 18:56:25,4174,13872,What genre is Into the Night?,"[""adult contemporary music"", ""Hot AC"", ""Adult contemporary""]",Action thriller,0.95,0,-1,1,0
2709,2026-01-25 18:56:26,11911,286065,What genre is ABBA: The Album?,"[""pop music"", ""pop"", ""Pop""]",Pop,0.95,1,1,0,0
2710,2026-01-25 18:56:27,1248,26332,What genre is Cross?,"[""fantasy film"", ""fantasy movie""]",Mystery/Thriller,0.95,0,-1,1,0
2711,2026-01-25 18:56:28,3283,42825,What genre is Fernando Sor?,"[""opera"", ""lyric drama"", ""European opera"", ""Western classical opera""]",Classical guitar composer,0.95,0,-1,1,0
2712,2026-01-25 18:56:29,3860,2183,What genre is Apache?,"[""Western film"", ""western film"", ""western genre"", ""Western""]",Rock,0.9,0,-1,1,0
2713,2026-01-25 18:56:30,367,42565,What genre is Freedom Downtime?,"[""documentary film"", ""documentary movie"", ""doc"", ""film documentary"", ""motion picture documentary"", ""documentary"", ""factual film""]",Documentary,0.95,1,1,0,0
2714,2026-01-25 18:56:31,205,11574,What genre is Report?,"[""experimental film"", ""avant-garde film"", ""experimental cinema""]",Non-fiction,0.9,0,-1,1,0
2715,2026-01-25 18:56:32,198,28275,What genre is Escape?,"[""crime film"", ""crime movie""]",Action-adventure,0.95,0,-1,1,0
2716,2026-01-25 18:56:33,216,3450,What genre is Alexander Beggrov?,"[""marine art"", ""maritime art"", ""marine"", ""zeegezicht"", ""seascape""]",Classical,0.9,0,-1,1,0
2717,2026-01-25 18:56:35,545,34659,What genre is For the Win?,"[""young adult literature"", ""juvenile fiction"", ""YA"", ""youth literature"", ""juvenile literature"", ""young adult fiction"", ""YA literature"", ""YA fiction""]",Young Adult Fiction,0.95,1,1,0,0
2718,2026-01-25 18:56:36,393,42565,What genre is Big River Man?,"[""documentary film"", ""documentary movie"", ""doc"", ""film documentary"", ""motion picture documentary"", ""documentary"", ""factual film""]",Documentary,0.95,1,1,0,0
2719,2026-01-25 18:56:36,141,140450,What genre is Grape Festival?,"[""alternative rock"", ""alternative music"", ""alt-rock"", ""alternative"", ""alt rock"", ""pop/rock"", ""Alternative Rock"", ""rock music"", ""rock and roll"", ""rock"", ""Rock"", ""techno"", ""techno music"", ""dance music"", ""club music"", ""Dance"", ""pop music"", ""pop"", ""Pop""]",Festival,0.9,0,-1,1,0
2720,2026-01-25 18:56:37,491,19455,What genre is The Great Moment?,"[""biographical film"", ""biopic"", ""biography film"", ""biography movie"", ""biographical movie"", ""biographical picture""]",Drama,0.9,0,-1,1,0
2721,2026-01-25 18:56:38,192,34061,What genre is Wives?,"[""hardcore punk"", ""hXc"", ""Punk/HC"", ""hardcore"", ""Hardcore Punk""]",Drama,0.95,0,-1,1,0
2722,2026-01-25 18:56:39,153105,47326,What genre is Gorillaz?,"[""alternative rock"", ""alternative music"", ""alt-rock"", ""alternative"", ""alt rock"", ""pop/rock"", ""Alternative Rock"", ""reggae"", ""reggae music""]",Alternative rock,0.9,1,1,0,0
2723,2026-01-25 18:56:40,4689,12573,What genre is Project A?,"[""martial arts film"", ""action film"", ""action movie"", ""film action"", ""movie action"", ""action""]",Action/Comedy,0.95,1,1,0,0
2724,2026-01-25 18:56:41,96,20220,What genre is Heaven?,"[""trance"", ""trance music"", ""Trance"", ""techno"", ""techno music""]",Pop,0.95,0,-1,1,0
2725,2026-01-25 18:56:42,514,36816,What genre is On Tour?,"[""comedy film"", ""comedy movie""]",Documentary,0.95,0,-1,1,0
2726,2026-01-25 18:56:42,79535,41996,What genre is The Thing?,"[""horror film"", ""horror movie"", ""science fiction film"", ""sci-fi film"", ""science fiction movie"", ""sci-fi movie"", ""scifi film"", ""scifi movie"", ""sci fi film"", ""sci fi movie"", ""scifi-film"", ""scifi""]",Science Fiction Horror,0.95,0,-1,1,0
2727,2026-01-25 18:56:44,254,3825,What genre is Edward Bird?,"[""genre painting"", ""petit genre"", ""history painting"", ""historical painting"", ""historical art""]",Genre painting,0.95,1,1,0,0
2728,2026-01-25 18:56:45,10,28982,What genre is Heist?,"[""action game"", ""action video game""]",Heist,0.95,0,-1,1,0
2729,2026-01-25 18:56:46,743,140450,What genre is Signal?,"[""rock music"", ""rock and roll"", ""rock"", ""Rock""]",Science Fiction,0.95,0,-1,1,0
2730,2026-01-25 18:56:47,111,19455,What genre is Don Bosco?,"[""biographical film"", ""biopic"", ""biography film"", ""biography movie"", ""biographical movie"", ""biographical picture""]",Biography,0.95,1,1,0,0
2731,2026-01-25 18:56:48,228,77084,What genre is 14th?,"[""electronic music"", ""electrosonic""]",14th is a historical fiction genre.,0.75,0,-1,1,0
2732,2026-01-25 18:56:49,147,6475,What genre is Strive to Survive Causing the Least Suffering Possible?,"[""anarcho-punk"", ""anarchist punk""]",Post-hardcore,0.95,0,-1,1,0
2733,2026-01-25 18:56:50,189,100802,What genre is Bert Kelly?,"[""jazz"", ""jazz music"", ""jass"", ""jas"", ""jaz"", ""Jazz""]",Country,0.95,0,-1,1,0
2734,2026-01-25 18:56:51,1960,91093,What genre is The Buckaroos?,"[""country music"", ""country and western"", ""country & western"", ""country"", ""Nashville sound""]",Country,0.95,1,1,0,0
2735,2026-01-25 18:56:52,736,3128,Who is the father of Abel of Denmark?,"[""Valdemar II of Denmark""]",Eric IV of Denmark,0.95,0,-1,1,0
2736,2026-01-25 18:56:53,147784,3615,Who is the father of Nero?,"[""Gnaeus Domitius Ahenobarbus""]",Gnaeus Domitius Ahenobarbus,0.95,1,1,0,0
2737,2026-01-25 18:56:54,9361,1752,Who is the father of Ettore Bugatti?,"[""Carlo Bugatti""]",Carlo Bugatti,0.9876,1,1,0,0
2738,2026-01-25 18:56:55,138,1518,Who is the father of Francesco Maria Farnese?,"[""Ranuccio I Farnese"", ""Rannucio I, Duke of Parma Farnese"", ""Duke of Parma Ranuccio I Farnese""]",Alessandro Farnese,0.95,0,-1,1,0
2739,2026-01-25 18:56:57,408,252,Who is the father of Remco Campert?,"[""Jan Campert"", ""Jan Remco Theodoor Campert""]",Jan Campert,0.95,1,1,0,0
2740,2026-01-25 18:56:58,191,359,"Who is the father of Dyfnwal, King of Strathclyde?","[""Eochaid, son of Rhun"", ""Eochaid ap Rhun"", ""Eochaid map Rhun"", ""Eochaid mac Run"", ""Eochaid of Scotland, King of Scotland""]",Rhydderch Hael,0.95,0,-1,1,0
2741,2026-01-25 18:56:59,8633,369,Who is the father of Shergar?,"[""Great Nephew""]",Great Nephew,0.9,1,1,0,0
2742,2026-01-25 18:57:00,6160,1149,Who is the father of Isaac II Angelos?,"[""Andronikos Doukas Angelos""]",Alexios I Komnenos,0.9999,0,-1,1,0
2743,2026-01-25 18:57:01,47353,193508,Who is the father of Damian Wayne?,"[""Batman"", ""Matches Malone"", ""Sir Hemingford Grey"", ""Mordecai Wayne"", ""Wayne, Bruce"", ""Bruce Wayne"", ""the Bat-Man"", ""the Caped Crusader"", ""the Dark Knight"", ""the World's Greatest Detective"", ""the Insider"", ""the Batman"", ""the Bat"", ""Bat-Man"", ""Caped Crusader""]",Ra's al Ghul,0.9,0,-1,1,0
2744,2026-01-25 18:57:02,119,193,Who is the father of Hampton?,"[""Lord Clifden""]","The father of Hampton is likely referring to the historical figure, but without specific context, it could be ambiguous. If you mean the founder of Hampton University, that would be General Samuel Chapman Armstrong.",0.75,0,-1,1,0
2745,2026-01-25 18:57:03,22318,107828,Who is the father of Sean Flynn?,"[""Errol Flynn"", ""Errol Leslie Thomson Flynn""]",Errol Flynn,0.9999,1,1,0,0
2746,2026-01-25 18:57:05,11702,956,Who is the father of Huw Edwards?,"[""Hywel Teifi Edwards""]","Huw Edwards' father is known to be a Welsh journalist and broadcaster, but specific details about his father are not widely publicized. Therefore, I cannot provide a definitive name.",0.3,0,-1,1,0
2747,2026-01-25 18:57:06,2936,72754,"Who is the father of Charles Stuart, Duke of Cambridge?","[""James II of England"", ""James VII"", ""James VII of Scotland"", ""King James VII"", ""King James VII of Scotland"", ""King James II of England"", ""King James VII and II"", ""King James II and VII"", ""James II and VII"", ""James, Duke of York Stuart"", ""King of Scotland James VII"", ""Duke of York James II"", ""King of England Jacobus II"", ""King of England James II"", ""James II Stuart"", ""James, Duke of York and Albany"", ""James VII and II"", ""James II of England and VII of Scotland""]","Adolphus FitzClarence, 1st Earl of Munster",0.9,0,-1,1,0
2748,2026-01-25 18:57:07,179,784,Who is the father of MacGregor Knox?,"[""Bernard Knox"", ""Bernard MacGregor Walker Knox"", ""Bernard M. Knox"", ""Bernard M. W. Knox""]",I do not have that information.,0.0,0,-1,1,0
2749,2026-01-25 18:57:08,308,1608,Who is the father of Alexander?,"[""Polyperchon"", ""Polysperchon""]",Philip II of Macedon,1.0,0,-1,1,0
2750,2026-01-25 18:57:09,269,670,Who is the father of Shi Jian?,"[""Shi Hu""]",Shi Jian's father is Shi Yuzhu.,0.9,0,-1,1,0
2751,2026-01-25 18:57:10,3302,1574,Who is the father of Mwanga II of Buganda?,"[""Muteesa I"", ""Muteesa I Mukaabya Walugembe Kayiira""]",Muteesa I,0.95,1,1,0,0
2752,2026-01-25 18:57:10,7304,35006,Who is the father of Islamic view of Isaac?,"[""Abraham in Islam"", ""Ibrahim"", ""Islamic views on Abraham""]",Ibrahim (Abraham),0.95,1,1,0,0
2753,2026-01-25 18:57:12,71,93,Who is the father of Carl Valentin Falsen?,"[""Enevold De Falsen""]",Carl Falsen,0.9,0,-1,1,0
2754,2026-01-25 18:57:13,1604,1355,"Who is the father of Richard Grosvenor, 2nd Marquess of Westminster?","[""Robert Grosvenor, 1st Marquess of Westminster"", ""Viscount Belgrave"", ""Earl Grosvenor"", ""Sir Robert Grosvenor, 8th Bt."", ""Lord Grosvenor""]","Robert Grosvenor, 1st Marquess of Westminster",0.95,1,1,0,0
2755,2026-01-25 18:57:14,3665,5276,Who is the father of Malcolm?,"[""King Duncan""]",Malcolm X's father was Earl Little.,0.95,0,-1,1,0
2756,2026-01-25 18:57:15,26614,3415,Who is the father of Cal Ripken Jr.?,"[""Cal Ripken Sr."", ""Calvin Edwin Ripken Sr.""]",Cal Ripken Sr.,1.0,1,1,0,0
2757,2026-01-25 18:57:16,1195,105481,Who is the father of Margaret of England?,"[""Edward I of England"", ""Edward Longshanks"", ""Hammer of the Scots"", ""König Eduard I. England"", ""re d'Inghilterra Edward I"", ""Hammer of the Scots Edward"", ""roi d'Angleterre Édouard I"", ""King of England Edward I"", ""Malleus Scotorum Edward"", ""Edward I"", ""Edward I Longshanks""]",Henry VI of England,0.95,0,-1,1,0
2758,2026-01-25 18:57:17,190,1002,Who is the father of Sune Sik?,"[""Sverker I of Sweden""]",I do not have enough information to answer that question.,0.0,0,-1,1,1
2759,2026-01-25 18:57:18,456,178,Who is the father of Radim Gaudentius?,"[""Slavník"", ""Slavnik""]",Unknown,0.0,0,-1,1,1
2760,2026-01-25 18:57:19,1032,72588,Who is the father of Gevherhan Hatun?,"[""Mehmed the Conqueror"", ""Mehmed bin Murad Khan"", ""Mehmed II"", ""Mehmet II""]",Sultan Selim I,0.95,0,-1,1,0
2761,2026-01-25 18:57:20,118,265,Who is the father of Mira Burt-Wintonick?,"[""Peter Wintonick"", ""Peter Kenneth Wintonick""]",Peter Wintonick,0.95,1,1,0,0
2762,2026-01-25 18:57:21,388,1897,Who is the father of George Washington?,"[""Danehill""]",Augustine Washington,0.9999,0,-1,1,0
2763,2026-01-25 18:57:22,206,700,Who is the father of Adolphe-Théodore Brongniart?,"[""Alexandre Brongniart"", ""Al.Brongn.""]",Alexandre Brongniart,0.95,1,1,0,0
2764,2026-01-25 18:57:22,2123,3353,Who is the father of Phoenix?,"[""Agenor""]",The father of Phoenix is Zeus.,0.9,0,-1,1,0
2765,2026-01-25 18:57:23,12644,12620,Who is the father of Ptolemy XIII Theos Philopator?,"[""Ptolemy XII Auletes"", ""Ptolemy XI Auletes""]",Ptolemy XII Auletes,0.95,1,1,0,0
2766,2026-01-25 18:57:24,420204,332695,Who is the father of George VI?,"[""George V"", ""George Frederick Ernest Albert"", ""George Windsor"", ""George Frederick Ernest Albert Windsor"", ""George Saxe-Coburg-Gotha"", ""George Frederick Ernest Albert Saxe-Coburg-Gotha"", ""King George V"", ""King of Great Britain George V"", ""V, King of Great Britain George"", ""George V of the United Kingdom""]",George V,0.9999,1,1,0,0
2767,2026-01-25 18:57:26,267,3482,Who is the father of Carlo de' Medici?,"[""Ferdinando I de' Medici"", ""granduca di Toscana Ferdinando I"", ""Grand Duke of Tuscany Ferdinand I"", ""Grand-Duke of Tuscany Ferdinando I"", ""Ferdinando de, Grand-Duke of Tuscany Medici""]",Giovanni di Bicci de' Medici,0.9999,0,-1,1,0
2768,2026-01-25 18:57:27,516,1547,Who is the father of Sally Aw?,"[""Aw Boon Haw"", ""Aw Boon-Haw""]",I do not have information on who the father of Sally Aw is.,0.0,0,-1,1,0
2769,2026-01-25 18:57:27,3299,767,Who is the father of Mithridates I of Parthia?,"[""Phriapatius of Parthia"", ""Phriapatius""]",Phraates I of Parthia,0.95,0,-1,1,0
2770,2026-01-25 18:57:29,3828,17311,Who is the father of Natalie Lander?,"[""David Lander"", ""David Leonard Landau""]",Natalie Lander's father is Michael Lander.,0.9,0,-1,1,0
2771,2026-01-25 18:57:29,2031,962,Who is the father of Gillian Baverstock?,"[""Hugh Alexander Pollock""]",Sir William Baverstock,0.9,0,-1,1,0
2772,2026-01-25 18:57:30,8559,20370,Who is the father of Amenhotep II?,"[""Thutmose III"", ""Tuthmosis III"", ""Thothmes""]",Thutmose III,0.9999,1,1,0,0
2773,2026-01-25 18:57:31,402,12638,Who is the father of Abatai?,"[""Nurhaci"", ""Fuyulieguoyingmingkehan"", ""Nuerhaqi"", ""Taizu"", ""Tianming"", ""Aixinjueluo Nuerhachi"", ""Chengtianguangyunshengdeshengongzhaojilijirenxiaowuhuangdi"", ""Chengtianguangyunshengdeshengongzhaojilijirenxiaoruiwuduanyiqinanhongwendingyegaohuangdi"", ""Nurhachi"", ""Fuyulieguoyingminghuangdi"", ""Wuhuangdi"", ""Gaohuangdi"", ""清太祖""]","Abatai's father is not widely recognized in historical or mythological texts, so I cannot provide a definitive answer.",0.1,0,-1,1,0
2774,2026-01-25 18:57:32,774,41524,Who is the father of Meleager?,"[""Ptolemy I Soter"", ""Ptolemy son of Lagus""]",Oeneus,0.95,0,-1,1,0
2775,2026-01-25 18:57:33,6093,5830,Who is the father of Emperor Yang of Sui?,"[""Emperor Wen of Sui"", ""Gao Zu"", ""Naluoyan"", ""Yang Jian(8)"", ""Yeung Kin"", ""Yang Jian"", ""Wen Di""]",Emperor Wen of Sui,0.9999,1,1,0,0
